property_id,borough,property_type,level,area_m2,rooms,bathrooms,parking_spots,elevator,balcony,property_condition,estimated_rehab_cost_pct,near_main_avenue,near_metro,price,zone_avg_price_m2,price_m2,relative_price_index,price_bucket,listing_date,sold_date,days_on_market,price_drop_count,final_discount_pct,status
572,Coyoacán,apartment,4+,121,2.0,2,2.0,1.0,0.0,good,0.020726318624283153,,0.0,6158950.882975313,53087.64315629622,50900.42052045713,0.9587997788977061,"(5000000.0, 8000000.0]",2025-03-19,2025-04-07,19,0.0,0.0,sold
573,Iztapalapa,apartment,PB,129,2.0,2,1.0,0.0,,fair,0.11651846592861541,1.0,1.0,4333707.279194272,34644.044682098574,33594.63007127343,0.9697086578528921,"(3000000.0, 5000000.0]",2025-01-22,2025-01-29,7,0.0,0.0,sold
574,Benito Juárez,apartment,PB,75,2.0,2,1.0,0.0,0.0,good,0.043177936769947585,1.0,0.0,3767315.687288638,50236.5715390964,50230.87583051518,0.9998866222672701,"(3000000.0, 5000000.0]",2025-04-12,2025-04-25,13,0.0,0.0,sold
575,Iztapalapa,apartment,2,105,2.0,1,2.0,1.0,1.0,renovated,0.014476055532610466,1.0,1.0,3124238.681117505,28327.895657349225,29754.654105880996,1.050365846647759,"(3000000.0, 5000000.0]",2025-05-16,2025-06-07,22,0.0,0.0,sold
576,Cuauhtémoc,apartment,2,102,3.0,3,1.0,1.0,1.0,fair,,0.0,,5094940.525343719,53452.351144020984,49950.397307291365,0.9344845687462087,"(5000000.0, 8000000.0]",2025-01-30,2025-02-08,9,0.0,0.0,sold
577,Benito Juárez,apartment,3,85,2.0,2,,0.0,0.0,renovated,0.008548456047388728,,1.0,4682681.3682810515,53559.08376912207,55090.369038600606,1.0285905800046817,"(3000000.0, 5000000.0]",2025-03-28,2025-04-30,33,0.0,0.004077352215304341,sold
578,Iztapalapa,apartment,4+,82,,2,1.0,1.0,1.0,fair,,1.0,0.0,2662130.4708898515,32878.88370150696,32465.005742559162,0.9874120434651853,"(0.0, 3000000.0]",2025-01-06,2025-01-25,19,,0.0,sold
579,Cuauhtémoc,apartment,4+,137,3.0,3,1.0,1.0,,fair,0.06006522118829595,1.0,1.0,8352360.587202639,60530.323093320614,60966.135673011966,1.0071999050627807,"(8000000.0, 20000000.0]",2025-05-16,2025-06-04,19,0.0,0.0,sold
580,Álvaro Obregón,apartment,1,84,2.0,2,,1.0,1.0,good,0.023598691154438436,0.0,1.0,3179571.520796932,43414.13058615566,37852.04191424919,0.8718829884000909,"(3000000.0, 5000000.0]",2025-06-05,2025-06-16,11,0.0,0.0,sold
581,Cuauhtémoc,apartment,2,92,3.0,3,0.0,1.0,0.0,poor,0.14239384333096955,1.0,1.0,4298961.254251981,51796.666220938925,46727.83972013023,0.9021399084028383,"(3000000.0, 5000000.0]",2025-03-19,2025-04-19,31,0.0,0.013906626830354664,sold
582,Coyoacán,apartment,1,56,3.0,3,1.0,1.0,0.0,renovated,0.01676588234001527,1.0,1.0,3113852.3293078667,50335.48360247445,55604.50588049762,1.1046780899064244,"(3000000.0, 5000000.0]",2025-02-22,2025-03-13,19,0.0,0.0,sold
583,Cuauhtémoc,apartment,1,85,2.0,1,2.0,0.0,1.0,good,0.04919090549344629,0.0,,4589381.096857797,50526.37184224746,53992.71878656232,1.068604707164358,"(3000000.0, 5000000.0]",2025-02-28,2025-03-07,7,0.0,0.0,sold
584,Miguel Hidalgo,apartment,1,113,2.0,2,0.0,1.0,,renovated,8.747964566018674e-05,,0.0,7695920.876105967,63057.84883012205,68105.49447881387,1.0800478567274026,"(5000000.0, 8000000.0]",2025-03-20,2025-04-14,25,1.0,0.005335544683730382,sold
585,Cuauhtémoc,apartment,1,112,3.0,3,1.0,,0.0,fair,0.11597775291402476,1.0,0.0,5817144.791982931,50546.366069593576,51938.792785561884,1.0275475137827155,"(5000000.0, 8000000.0]",2025-02-18,2025-03-08,18,0.0,0.0,sold
586,Iztapalapa,apartment,1,100,4.0,4,,1.0,0.0,fair,0.09588846392223196,1.0,0.0,3639523.7182942443,31668.272355604524,36395.237182942445,1.1492650048685513,"(3000000.0, 5000000.0]",2025-05-30,2025-06-24,25,0.0,0.03962379920842627,sold
587,Coyoacán,apartment,1,74,2.0,3,2.0,0.0,1.0,renovated,0.01582976764689515,1.0,1.0,3322588.6774569075,48423.26083918441,44899.84699266091,0.9272371627713197,"(3000000.0, 5000000.0]",2025-06-04,2025-06-16,12,,0.0,sold
588,Benito Juárez,apartment,4+,66,3.0,3,,1.0,0.0,good,0.02771207610665837,0.0,1.0,3490991.572958179,53080.773036074635,52893.81171148756,0.9964777957461166,"(3000000.0, 5000000.0]",2025-03-06,2025-03-22,16,0.0,0.0,sold
589,Iztapalapa,apartment,1,102,4.0,4,1.0,1.0,0.0,fair,0.06106226670439423,,1.0,3586576.6657999153,31531.628990693847,35162.51633137172,1.11515064260554,"(3000000.0, 5000000.0]",2025-04-11,2025-04-24,13,0.0,0.0,sold
590,Coyoacán,apartment,3,68,1.0,1,1.0,1.0,0.0,renovated,0.013727444655452867,1.0,0.0,3389670.0849592937,47260.00330867341,49848.0894846955,1.0547627167759235,"(3000000.0, 5000000.0]",2025-04-26,2025-05-09,13,0.0,0.0,sold
591,Cuauhtémoc,apartment,2,114,3.0,2,1.0,1.0,1.0,fair,0.06993211756163195,0.0,1.0,5604831.937579548,51289.49878633791,49165.19243490831,0.958582041125435,"(5000000.0, 8000000.0]",2025-01-29,2025-02-18,20,0.0,0.0,sold
592,Miguel Hidalgo,apartment,PB,107,3.0,4,1.0,0.0,1.0,fair,0.10181959404424804,,0.0,6913739.151084846,57400.483792267754,64614.384589578,1.1256766549811208,"(5000000.0, 8000000.0]",2025-02-01,2025-02-16,15,0.0,0.0,sold
593,Miguel Hidalgo,apartment,1,97,1.0,2,1.0,1.0,1.0,fair,0.10252329022491505,1.0,1.0,4460062.908488007,53938.249182104744,45980.029984412446,0.8524568498539137,"(3000000.0, 5000000.0]",2025-06-20,2025-07-01,11,0.0,0.0,sold
594,Benito Juárez,apartment,PB,135,4.0,3,2.0,0.0,,fair,0.10248884007591343,1.0,1.0,7735675.9049983965,57878.97058494431,57301.302999988126,0.9900193873678457,"(5000000.0, 8000000.0]",2025-05-09,2025-05-29,20,0.0,0.0,sold
595,Coyoacán,apartment,2,137,1.0,2,,1.0,1.0,renovated,0.006710553826997967,1.0,0.0,4452324.022193306,48237.48824244903,32498.715490462087,0.6737232114391726,"(3000000.0, 5000000.0]",2025-04-05,2025-04-16,11,0.0,0.0,sold
596,Iztapalapa,apartment,1,60,3.0,3,0.0,1.0,0.0,poor,0.14866592484472527,1.0,0.0,1920783.6516733265,31100.993883907347,32013.060861222108,1.0293259752636617,"(0.0, 3000000.0]",2025-01-30,2025-03-09,38,1.0,0.004358865172156632,sold
597,Miguel Hidalgo,apartment,3,89,3.0,3,1.0,1.0,1.0,good,0.030631976877146902,0.0,1.0,5850508.850815002,61501.546736480865,65736.05450353934,1.0688520531882282,"(5000000.0, 8000000.0]",2025-01-16,2025-01-26,10,0.0,0.0,sold
598,Benito Juárez,apartment,4+,88,3.0,4,1.0,0.0,1.0,poor,,1.0,1.0,4395498.437090364,55611.39364680348,49948.84587602687,0.8981764814825479,"(3000000.0, 5000000.0]",2025-06-08,2025-06-16,8,,0.0,sold
599,Benito Juárez,apartment,1,112,1.0,1,1.0,1.0,,fair,0.07917888165525748,1.0,1.0,5616805.646938968,50951.12501023551,50150.05041909793,0.9842775877671661,"(5000000.0, 8000000.0]",2025-03-22,2025-04-04,13,0.0,0.0,sold
600,Benito Juárez,apartment,3,86,3.0,3,2.0,1.0,1.0,poor,0.14521422606646522,1.0,0.0,5046364.795101767,61691.20873116745,58678.66040816009,0.9511672994423699,"(5000000.0, 8000000.0]",2025-01-29,2025-02-19,21,0.0,0.0,sold
601,Benito Juárez,apartment,PB,75,4.0,4,0.0,0.0,1.0,fair,,1.0,0.0,3925492.4434240814,55212.4765232905,52339.89924565442,0.9479723160683741,"(3000000.0, 5000000.0]",2025-01-03,2025-01-29,26,0.0,0.004633886103893539,sold
602,Miguel Hidalgo,apartment,1,94,2.0,1,0.0,1.0,0.0,fair,0.09920933592349485,0.0,1.0,4348122.315302287,51430.72777036055,46256.620375556246,0.8993965743999031,"(3000000.0, 5000000.0]",2025-01-27,2025-02-23,27,0.0,0.03708699350943955,sold
603,Iztapalapa,apartment,2,125,1.0,1,0.0,1.0,0.0,renovated,0.0041229232056032815,1.0,1.0,4553258.209482652,28094.616974672528,36426.06567586122,1.2965496453893477,"(3000000.0, 5000000.0]",2025-01-26,2025-02-25,30,0.0,0.010109706749938123,sold
604,Miguel Hidalgo,apartment,4+,115,3.0,2,0.0,1.0,,fair,0.08444128869776699,0.0,0.0,6298148.7733380515,59199.51537180247,54766.51107250479,0.9251175576107981,"(5000000.0, 8000000.0]",2025-03-18,2025-04-27,40,1.0,0.033335652564184165,sold
605,Iztapalapa,apartment,PB,103,2.0,3,2.0,0.0,0.0,poor,0.1733338114892572,0.0,0.0,3597435.578043343,35951.55768027541,34926.559010129546,0.9714894503525721,"(3000000.0, 5000000.0]",2025-05-14,2025-06-19,36,1.0,0.03356486412424659,sold
606,Miguel Hidalgo,apartment,3,63,3.0,2,2.0,1.0,1.0,good,0.0519397813410625,1.0,1.0,2920858.400239139,47896.29695298219,46362.8317498276,0.9679836375521905,"(0.0, 3000000.0]",2025-04-26,2025-05-12,16,0.0,0.0,sold
607,Álvaro Obregón,apartment,2,116,2.0,3,1.0,1.0,1.0,poor,0.16230361790821848,1.0,0.0,5944249.85620323,46516.49056328753,51243.53324313129,1.1016207934562998,"(5000000.0, 8000000.0]",2025-01-02,2025-01-29,27,1.0,0.0027170325746521985,sold
608,Miguel Hidalgo,apartment,2,122,3.0,3,1.0,1.0,,renovated,0.015128909527350637,0.0,1.0,10408494.630459236,70520.33369475778,85315.52975786259,1.2098004261741693,"(8000000.0, 20000000.0]",2025-06-08,2025-07-01,23,1.0,0.008879801800759025,sold
609,Coyoacán,apartment,3,106,3.0,3,1.0,1.0,1.0,fair,0.10807259401461773,0.0,0.0,4722542.358499208,43772.9500408715,44552.28640093593,1.0178040629963654,"(3000000.0, 5000000.0]",2025-01-18,2025-02-16,29,,0.031135824574128463,sold
610,Álvaro Obregón,apartment,1,79,1.0,1,1.0,1.0,1.0,good,,0.0,1.0,3393291.6922727223,45279.307402151004,42953.05939585724,0.948624479044411,"(3000000.0, 5000000.0]",2025-01-14,2025-02-03,20,0.0,0.0,sold
611,Coyoacán,apartment,2,115,3.0,3,1.0,1.0,1.0,renovated,0.009357254747215646,1.0,1.0,5646171.079291894,44478.84143499346,49097.139819929514,1.1038313552228147,"(5000000.0, 8000000.0]",2025-06-29,2025-07-11,12,0.0,0.0,sold
612,Miguel Hidalgo,apartment,2,95,,1,0.0,1.0,0.0,poor,0.1874673992023162,1.0,0.0,4674915.049321503,57967.86932988116,49209.63209812109,0.8489122106262168,"(3000000.0, 5000000.0]",2025-01-07,2025-02-04,28,0.0,0.03582876698992006,sold
613,Miguel Hidalgo,apartment,4+,67,1.0,1,2.0,1.0,0.0,good,0.04463105258790609,1.0,1.0,5026103.387607615,65148.69320235478,75016.46847175545,1.1514654367471489,"(5000000.0, 8000000.0]",2025-01-25,2025-02-19,25,1.0,0.02744999743430029,sold
614,Iztapalapa,apartment,1,58,1.0,1,1.0,1.0,1.0,renovated,0.015433298765454045,1.0,1.0,2347860.155622464,33027.66908657761,40480.34751073214,1.225649542649175,"(0.0, 3000000.0]",2025-03-17,2025-04-21,35,1.0,0.03663562538946813,sold
615,Cuauhtémoc,apartment,1,106,2.0,1,0.0,0.0,,poor,0.20443654912130965,0.0,0.0,5268034.2783145,52234.78113168728,49698.43658787264,0.9514433775950865,"(5000000.0, 8000000.0]",2025-06-04,2025-07-03,29,0.0,0.006313079251991942,sold
616,Benito Juárez,apartment,1,122,4.0,4,1.0,1.0,0.0,good,0.037243281859339616,1.0,1.0,7523260.5294346865,57752.306574737406,61666.06991339907,1.067768087039032,"(5000000.0, 8000000.0]",2025-04-29,2025-05-18,19,0.0,0.0,sold
617,Coyoacán,apartment,2,115,3.0,3,0.0,0.0,0.0,renovated,0.006146503619754991,1.0,0.0,5355883.239176438,39830.443851136064,46572.897731969024,1.1692789039969649,"(5000000.0, 8000000.0]",2025-05-13,2025-06-15,33,0.0,0.0032013027906374657,sold
618,Benito Juárez,apartment,3,69,1.0,1,0.0,1.0,0.0,good,0.03053771037587237,1.0,1.0,3889393.3951339405,53729.73933899705,56368.02021933247,1.0491028043834294,"(3000000.0, 5000000.0]",2025-05-10,2025-05-24,14,0.0,0.0,sold
619,Iztapalapa,apartment,PB,70,4.0,4,1.0,0.0,1.0,good,,1.0,0.0,2159319.731135301,35114.101717753554,30847.4247305043,0.8784910683022815,"(0.0, 3000000.0]",2025-01-12,2025-01-27,15,0.0,0.0,sold
620,Cuauhtémoc,apartment,1,84,3.0,3,1.0,1.0,1.0,renovated,0.005555280989545101,0.0,0.0,5193245.374448554,54176.10051776952,61824.34969581612,1.1411738590439526,"(5000000.0, 8000000.0]",2025-05-18,2025-05-27,9,0.0,0.0,sold
621,Coyoacán,apartment,2,129,2.0,2,0.0,1.0,0.0,fair,0.08408382697876166,0.0,0.0,7312837.224900759,47247.75244834442,56688.66065814542,1.1998170859052537,"(5000000.0, 8000000.0]",2025-04-26,2025-06-07,42,2.0,0.0952283380368333,sold
622,Iztapalapa,apartment,2,127,3.0,2,,1.0,1.0,fair,0.0751532728445163,0.0,0.0,3571725.867654148,30753.544044827584,28123.82572956022,0.9144905604559207,"(3000000.0, 5000000.0]",2025-02-04,2025-02-23,19,0.0,0.0,sold
623,Miguel Hidalgo,apartment,1,65,4.0,4,1.0,1.0,1.0,fair,0.0778248329926799,0.0,1.0,4187713.6743244487,58159.22680358617,64426.364220376134,1.1077582657340885,"(3000000.0, 5000000.0]",2025-05-01,2025-06-06,36,0.0,0.032802374629850146,sold
624,Miguel Hidalgo,apartment,3,99,2.0,2,1.0,1.0,1.0,renovated,0.011573901574352933,0.0,0.0,6080743.185904202,57245.66441323143,61421.64834246669,1.0729484751734324,"(5000000.0, 8000000.0]",2025-03-07,2025-04-07,31,0.0,0.012710420272998171,sold
625,Benito Juárez,apartment,PB,116,1.0,2,1.0,0.0,0.0,good,0.058301089112433854,1.0,0.0,5312174.083801167,50680.8522164923,45794.60417069971,0.9035878870994493,"(5000000.0, 8000000.0]",2025-01-21,2025-02-08,18,0.0,0.0,sold
626,Iztapalapa,apartment,2,81,2.0,2,1.0,1.0,0.0,renovated,2.7359687270736012e-05,1.0,0.0,2239502.860477615,34818.44577439746,27648.183462686608,0.7940671344674649,"(0.0, 3000000.0]",2025-06-27,2025-07-10,13,0.0,0.0,sold
627,Iztapalapa,apartment,1,102,3.0,2,1.0,1.0,1.0,good,0.052923823211825344,1.0,1.0,2975781.939570282,31446.826431676953,29174.33274088512,0.9277353568338867,"(0.0, 3000000.0]",2025-06-18,2025-07-07,19,0.0,0.0,sold
628,Álvaro Obregón,apartment,4+,125,2.0,2,0.0,1.0,1.0,renovated,0.013172450179261887,1.0,1.0,5996815.402105981,46713.47710384161,47974.52321684785,1.0269953382019283,"(5000000.0, 8000000.0]",2025-04-23,2025-05-09,16,0.0,0.0,sold
629,Iztapalapa,apartment,2,110,3.0,3,1.0,1.0,0.0,poor,0.1685253254593227,0.0,0.0,4653201.808683849,33056.62623544822,42301.83462439863,1.2796779176162971,"(3000000.0, 5000000.0]",2025-04-25,2025-05-30,35,0.0,0.0245973671166859,sold
630,Coyoacán,apartment,2,108,1.0,1,,1.0,0.0,good,0.055196217332311684,1.0,0.0,4856326.787598687,43896.666489823234,44965.988774061916,1.0243599883486958,"(3000000.0, 5000000.0]",2025-04-25,2025-05-07,12,0.0,0.0,sold
631,Benito Juárez,apartment,1,75,3.0,3,1.0,1.0,1.0,good,0.05107325477793154,1.0,0.0,3795583.0456972267,47153.37641101704,50607.77394262969,1.0732587524910635,"(3000000.0, 5000000.0]",2025-03-07,2025-03-21,14,0.0,0.0,sold
632,Benito Juárez,apartment,4+,126,3.0,2,,0.0,1.0,poor,0.2144965208986138,1.0,1.0,6701396.020585574,50408.451214274675,53185.68270306011,1.055094560969153,"(5000000.0, 8000000.0]",2025-01-06,2025-01-15,9,0.0,0.0,sold
633,Benito Juárez,apartment,1,128,2.0,3,1.0,1.0,1.0,renovated,0.012513343612631862,0.0,0.0,4937595.204437765,47245.7976303155,38574.96253467004,0.8164739398942484,"(3000000.0, 5000000.0]",2025-03-25,2025-04-08,14,0.0,0.0,sold
634,Benito Juárez,apartment,3,122,3.0,2,2.0,1.0,0.0,renovated,0.019321941281758192,0.0,0.0,6106995.467522056,53858.28702096603,50057.339897721766,0.9294268842645399,"(5000000.0, 8000000.0]",2025-03-05,2025-03-20,15,0.0,0.0,sold
635,Iztapalapa,apartment,PB,107,1.0,1,0.0,0.0,1.0,fair,0.07200097567594958,1.0,0.0,4204132.467302262,36377.36622440373,39290.9576383389,1.0800935228779862,"(3000000.0, 5000000.0]",2025-04-29,2025-05-28,29,0.0,0.002071337757722698,sold
636,Cuauhtémoc,apartment,PB,73,2.0,2,1.0,0.0,1.0,renovated,0.0010042624291514545,0.0,1.0,3262956.06034011,51322.65714040857,44698.02822383713,0.8709219419710134,"(3000000.0, 5000000.0]",2025-04-07,2025-04-23,16,0.0,0.0,sold
637,Benito Juárez,apartment,PB,75,3.0,4,1.0,,1.0,renovated,0.0018307023496561148,1.0,1.0,4128789.0049318853,58131.49490826417,55050.52006575847,0.9469999034539245,"(3000000.0, 5000000.0]",2025-02-25,2025-03-13,16,0.0,0.0,sold
638,Benito Juárez,apartment,1,55,3.0,4,1.0,,1.0,renovated,0.005211957727435524,0.0,0.0,3071640.2078667786,45142.80658994352,55848.00377939597,1.2371407096305185,"(3000000.0, 5000000.0]",2025-02-05,2025-03-25,48,0.0,0.012154143234728899,sold
639,Coyoacán,apartment,3,73,4.0,4,1.0,1.0,0.0,fair,0.10685846404308313,0.0,0.0,2974091.5758344694,48183.38280667183,40740.98049088314,0.8455400621070932,"(0.0, 3000000.0]",2025-06-10,2025-07-08,28,0.0,0.027161486616897594,sold
640,Miguel Hidalgo,apartment,2,91,3.0,3,,0.0,0.0,fair,0.08253533244059544,0.0,0.0,4972603.217213894,58966.81028114212,54643.99139795488,0.9266906440660959,"(3000000.0, 5000000.0]",2025-05-12,2025-05-25,13,0.0,0.0,sold
641,Álvaro Obregón,apartment,1,55,3.0,2,1.0,1.0,1.0,renovated,0.017422763003243105,1.0,1.0,2296420.8966331696,43395.29367145142,41753.10721151218,0.9621574986363188,"(0.0, 3000000.0]",2025-06-12,2025-06-29,17,0.0,0.0,sold
642,Iztapalapa,apartment,2,125,2.0,2,0.0,1.0,1.0,good,0.02850492758477252,0.0,0.0,4145201.963206101,34970.261694997156,33161.61570564881,0.9482804559736225,"(3000000.0, 5000000.0]",2025-03-21,2025-04-23,33,1.0,0.03412445556628146,sold
643,Miguel Hidalgo,apartment,2,84,2.0,1,0.0,1.0,0.0,renovated,0.01530997000810599,0.0,0.0,4982644.989014825,60389.8824151212,59317.20225017649,0.9822374192158366,"(3000000.0, 5000000.0]",2025-01-02,2025-02-08,37,0.0,0.007472315927619939,sold
644,Iztapalapa,apartment,PB,70,4.0,4,2.0,0.0,0.0,renovated,0.009361681203752935,1.0,0.0,2308184.723782443,33126.77852339138,32974.067482606326,0.9953901028837675,"(0.0, 3000000.0]",2025-01-04,2025-01-20,16,0.0,0.0,sold
645,Benito Juárez,apartment,PB,72,3.0,4,1.0,0.0,1.0,fair,0.08377320866890685,0.0,1.0,4112885.926252905,47384.66488934372,57123.41564240146,1.2055253693531527,"(3000000.0, 5000000.0]",2025-01-06,2025-02-11,36,0.0,0.02503600931695969,sold
646,Iztapalapa,apartment,2,80,1.0,1,1.0,1.0,0.0,renovated,0.012747817007465988,0.0,1.0,2785330.6667326814,33927.70539792421,34816.63333415852,1.0262006500530594,"(0.0, 3000000.0]",2025-02-03,2025-02-21,18,0.0,0.0,sold
647,Iztapalapa,apartment,1,57,3.0,3,2.0,0.0,1.0,renovated,0.007386418884233512,1.0,1.0,1676951.0559004964,34061.01449897481,29420.193963166603,0.8637497853756562,"(0.0, 3000000.0]",2025-06-03,2025-06-18,15,0.0,0.0,sold
648,Álvaro Obregón,apartment,3,105,3.0,4,1.0,1.0,0.0,fair,0.11288800589277335,1.0,1.0,3989352.889436503,41798.30719383481,37993.83704225241,0.9089802815712222,"(3000000.0, 5000000.0]",2025-02-26,2025-03-12,14,0.0,0.0,sold
649,Iztapalapa,apartment,1,114,3.0,3,1.0,,1.0,poor,0.19773334450306163,1.0,1.0,3130087.5965100513,36471.775709700996,27456.908741316238,0.7528262116947894,"(3000000.0, 5000000.0]",2025-04-23,2025-05-11,18,0.0,0.0,sold
650,Álvaro Obregón,apartment,2,94,1.0,1,0.0,1.0,,good,0.05658660429694998,0.0,0.0,4538692.232687985,48700.87839319728,48283.9599222126,0.9914392001799516,"(3000000.0, 5000000.0]",2025-02-12,2025-03-29,45,0.0,0.002567819439912573,sold
651,Coyoacán,apartment,1,79,3.0,3,1.0,1.0,1.0,good,0.047735800103935105,0.0,0.0,3445142.6646501073,45642.285219425146,43609.40081835579,0.9554605035375361,"(3000000.0, 5000000.0]",2025-06-10,2025-06-20,10,0.0,0.0,sold
652,Coyoacán,apartment,1,72,2.0,2,0.0,1.0,1.0,renovated,0.015168919139997286,1.0,1.0,3010814.4258917384,45523.34934351892,41816.86702627414,0.9185806323415334,"(3000000.0, 5000000.0]",2025-06-11,2025-06-24,13,,0.0,sold
653,Iztapalapa,apartment,2,56,3.0,3,1.0,1.0,1.0,fair,0.11528385528001178,0.0,0.0,1857579.7849619016,34514.961662358175,33171.06758860539,0.9610634342607881,"(0.0, 3000000.0]",2025-01-09,2025-02-08,30,0.0,0.029362561400924317,sold
654,Miguel Hidalgo,apartment,1,127,2.0,1,1.0,,1.0,good,0.03905304455675453,0.0,0.0,7204626.7498211665,68613.71927228261,56729.344486780836,0.8267930246086714,"(5000000.0, 8000000.0]",2025-02-16,2025-03-09,21,0.0,0.0,sold
655,Iztapalapa,apartment,PB,135,3.0,2,1.0,0.0,1.0,renovated,0.002416809026679183,0.0,0.0,4963515.135018426,29714.25377772247,36766.77877791427,1.2373448464480454,"(3000000.0, 5000000.0]",2025-06-09,2025-07-09,30,0.0,0.015653462507486348,sold
656,Miguel Hidalgo,apartment,4+,73,,4,1.0,0.0,0.0,poor,0.15670749507450346,1.0,1.0,4022414.3539698636,54699.93051485393,55101.56649273786,1.0073425317747866,"(3000000.0, 5000000.0]",2025-04-07,2025-04-21,14,0.0,0.0,sold
657,Coyoacán,apartment,1,71,,3,1.0,1.0,0.0,fair,0.11848139522714779,1.0,0.0,3863375.8490247005,49392.695096599266,54413.74435246057,1.1016557052827638,"(3000000.0, 5000000.0]",2025-01-22,2025-02-28,37,0.0,0.024521570258895425,sold
658,Iztapalapa,apartment,4+,108,2.0,2,0.0,1.0,,renovated,0.0007250979088305476,1.0,0.0,3340271.160164668,31044.426861233016,30928.436668191374,0.996263735402167,"(3000000.0, 5000000.0]",2025-02-18,2025-03-27,37,0.0,0.011708977513590875,sold
659,Iztapalapa,apartment,PB,55,2.0,2,,0.0,0.0,good,0.05584791193117582,1.0,1.0,1815543.5602685714,33441.051290329815,33009.88291397403,0.9871066141846901,"(0.0, 3000000.0]",2025-02-14,2025-03-07,21,0.0,0.0,sold
660,Miguel Hidalgo,apartment,PB,85,2.0,2,2.0,0.0,0.0,renovated,0.017090930034705794,0.0,0.0,5257950.871651948,59144.793166576455,61858.245548846455,1.0458781278451306,"(5000000.0, 8000000.0]",2025-05-31,2025-06-13,13,0.0,0.0,sold
661,Coyoacán,apartment,4+,98,3.0,3,1.0,1.0,0.0,good,0.058271872980345224,1.0,1.0,3853114.099202146,45376.34721416221,39317.49080818516,0.8664754485992199,"(3000000.0, 5000000.0]",2025-01-30,2025-02-24,25,0.0,0.0,sold
662,Benito Juárez,apartment,PB,61,4.0,4,1.0,0.0,1.0,renovated,0.008013985624865059,1.0,0.0,3284389.4674898093,45539.64560813178,53842.45028671819,1.1823203621308773,"(3000000.0, 5000000.0]",2025-05-11,2025-06-15,35,0.0,0.007148244837304354,sold
663,Cuauhtémoc,apartment,2,87,1.0,2,1.0,1.0,0.0,good,0.024557527325119413,1.0,1.0,4768302.653257693,52560.106473537315,54808.07647422636,1.0427695100241252,"(3000000.0, 5000000.0]",2025-03-29,2025-04-07,9,0.0,0.0,sold
664,Iztapalapa,apartment,2,73,1.0,1,1.0,1.0,0.0,good,0.02786403187259561,1.0,0.0,2272873.8965815227,29227.037576534913,31135.258857281133,1.0652895893314294,"(0.0, 3000000.0]",2025-05-01,2025-05-14,13,0.0,0.0,sold
665,Miguel Hidalgo,apartment,PB,130,2.0,2,1.0,0.0,0.0,renovated,0.018362226775211227,1.0,1.0,8187126.34300392,61400.31708181589,62977.894946184,1.025693317874336,"(8000000.0, 20000000.0]",2025-02-15,2025-03-04,17,0.0,0.0,sold
666,Cuauhtémoc,apartment,3,138,1.0,1,1.0,1.0,0.0,renovated,0.018029291522894144,0.0,0.0,6812899.669561137,44373.65325051037,49368.838185225635,1.112570964272765,"(5000000.0, 8000000.0]",2025-04-15,2025-05-23,38,0.0,0.00826356448690369,sold
667,Cuauhtémoc,apartment,PB,131,2.0,2,0.0,0.0,0.0,fair,0.09418316439200913,0.0,0.0,5870471.921648858,44039.00990680381,44812.762760678306,1.0175697150211125,"(5000000.0, 8000000.0]",2025-01-03,2025-02-09,37,0.0,0.023575237520366953,sold
668,Iztapalapa,apartment,1,103,3.0,4,2.0,1.0,0.0,renovated,0.0018652024036166347,0.0,0.0,2929598.7370255026,29243.950965357533,28442.706184713617,0.9726013498793965,"(0.0, 3000000.0]",2025-06-15,2025-07-02,17,0.0,0.0,sold
669,Coyoacán,apartment,1,68,3.0,2,0.0,1.0,1.0,renovated,0.007373548476982894,0.0,0.0,3168108.2784789624,50910.33241504647,46589.827624690624,0.9151350111970802,"(3000000.0, 5000000.0]",2025-01-04,2025-02-05,32,0.0,0.02549219305713298,sold
670,Iztapalapa,apartment,4+,67,1.0,1,1.0,1.0,1.0,fair,0.09788338089686871,1.0,1.0,2205197.6325535537,31000.552482760617,32913.39750079931,1.0617035783185613,"(0.0, 3000000.0]",2025-03-28,2025-04-10,13,0.0,0.0,sold
671,Benito Juárez,apartment,2,92,2.0,2,1.0,1.0,0.0,fair,0.08202374734265708,1.0,1.0,4793498.9140446,47236.43797721249,52103.24906570218,1.1030308655118641,"(3000000.0, 5000000.0]",2025-06-15,2025-07-01,16,0.0,0.0,sold
672,Miguel Hidalgo,apartment,1,100,2.0,3,1.0,1.0,1.0,poor,0.17774094482938171,0.0,0.0,6342507.961402037,58236.05842290833,63425.07961402037,1.0891032348623173,"(5000000.0, 8000000.0]",2025-05-16,2025-06-15,30,0.0,0.015263036762087267,sold
673,Álvaro Obregón,apartment,3,112,3.0,4,1.0,1.0,1.0,good,0.029087650127288645,0.0,0.0,4062749.282236159,45797.908938491026,36274.54716282285,0.7920568428471582,"(3000000.0, 5000000.0]",2025-02-23,2025-03-10,15,0.0,0.0,sold
674,Iztapalapa,apartment,3,103,2.0,2,2.0,0.0,1.0,renovated,0.01648405823124509,0.0,1.0,3034721.8897692813,31828.454293183433,29463.319318148362,0.9256911770440074,"(3000000.0, 5000000.0]",2025-03-02,2025-03-22,20,0.0,0.0,sold
