property_id,borough,property_type,level,area_m2,rooms,bathrooms,parking_spots,elevator,balcony,property_condition,estimated_rehab_cost_pct,near_main_avenue,near_metro,price,zone_avg_price_m2,price_m2,relative_price_index,price_bucket,listing_date,sold_date,days_on_market,price_drop_count,final_discount_pct,status
591,Cuauhtémoc,apartment,2,114,3,2,1,1,1,fair,0.0699321175616319,0,1,5604831.937579548,51289.49878633791,49165.19243490831,0.958582041125435,"(5000000.0, 8000000.0]",2025-01-29,2025-02-18,20,0,0.0,sold
592,Miguel Hidalgo,apartment,PB,107,3,4,1,0,1,fair,0.101819594044248,0,0,6913739.151084846,57400.48379226776,64614.384589578,1.1256766549811208,"(5000000.0, 8000000.0]",2025-02-01,2025-02-16,15,0,0.0,sold
593,Miguel Hidalgo,apartment,1,97,1,2,1,1,1,fair,0.102523290224915,1,1,4460062.908488007,53938.24918210474,45980.029984412446,0.8524568498539137,"(3000000.0, 5000000.0]",2025-06-20,2025-07-01,11,0,0.0,sold
594,Benito Juárez,apartment,PB,135,4,3,2,0,0,fair,0.1024888400759134,1,1,7735675.9049983965,57878.97058494431,57301.302999988126,0.9900193873678456,"(5000000.0, 8000000.0]",2025-05-09,2025-05-29,20,0,0.0,sold
595,Coyoacán,apartment,2,137,1,2,0,1,1,renovated,0.0067105538269979,1,0,4452324.022193306,48237.48824244903,32498.715490462087,0.6737232114391726,"(3000000.0, 5000000.0]",2025-04-05,2025-04-16,11,0,0.0,sold
596,Iztapalapa,apartment,1,60,3,3,0,1,0,poor,0.1486659248447252,1,0,1920783.6516733265,31100.993883907347,32013.060861222108,1.0293259752636617,"(0.0, 3000000.0]",2025-01-30,2025-03-09,38,1,0.0043588651721566,sold
597,Miguel Hidalgo,apartment,3,89,3,3,1,1,1,good,0.0306319768771469,0,1,5850508.850815002,61501.54673648087,65736.05450353934,1.0688520531882282,"(5000000.0, 8000000.0]",2025-01-16,2025-01-26,10,0,0.0,sold
598,Benito Juárez,apartment,4+,88,3,4,1,0,1,poor,0.0,1,1,4395498.437090364,55611.39364680348,49948.84587602687,0.8981764814825479,"(3000000.0, 5000000.0]",2025-06-08,2025-06-16,8,0,0.0,sold
599,Benito Juárez,apartment,1,112,1,1,1,1,0,fair,0.0791788816552574,1,1,5616805.646938968,50951.12501023551,50150.05041909793,0.984277587767166,"(5000000.0, 8000000.0]",2025-03-22,2025-04-04,13,0,0.0,sold
600,Benito Juárez,apartment,3,86,3,3,2,1,1,poor,0.1452142260664652,1,0,5046364.795101767,61691.20873116745,58678.66040816009,0.95116729944237,"(5000000.0, 8000000.0]",2025-01-29,2025-02-19,21,0,0.0,sold
601,Benito Juárez,apartment,PB,75,4,4,0,0,1,fair,0.0,1,0,3925492.4434240814,55212.4765232905,52339.89924565442,0.947972316068374,"(3000000.0, 5000000.0]",2025-01-03,2025-01-29,26,0,0.0046338861038935,sold
602,Miguel Hidalgo,apartment,1,94,2,1,0,1,0,fair,0.0992093359234948,0,1,4348122.315302287,51430.72777036055,46256.620375556246,0.8993965743999031,"(3000000.0, 5000000.0]",2025-01-27,2025-02-23,27,0,0.0370869935094395,sold
603,Iztapalapa,apartment,2,125,1,1,0,1,0,renovated,0.0041229232056032,1,1,4553258.209482652,28094.616974672528,36426.06567586122,1.2965496453893477,"(3000000.0, 5000000.0]",2025-01-26,2025-02-25,30,0,0.0101097067499381,sold
604,Miguel Hidalgo,apartment,4+,115,3,2,0,1,0,fair,0.0844412886977669,0,0,6298148.773338052,59199.51537180247,54766.51107250479,0.925117557610798,"(5000000.0, 8000000.0]",2025-03-18,2025-04-27,40,1,0.0333356525641841,sold
605,Iztapalapa,apartment,PB,103,2,3,2,0,0,poor,0.1733338114892572,0,0,3597435.578043343,35951.55768027541,34926.559010129546,0.971489450352572,"(3000000.0, 5000000.0]",2025-05-14,2025-06-19,36,1,0.0335648641242465,sold
606,Miguel Hidalgo,apartment,3,63,3,2,2,1,1,good,0.0519397813410625,1,1,2920858.400239139,47896.29695298219,46362.8317498276,0.9679836375521904,"(0.0, 3000000.0]",2025-04-26,2025-05-12,16,0,0.0,sold
607,Álvaro Obregón,apartment,2,116,2,3,1,1,1,poor,0.1623036179082184,1,0,5944249.85620323,46516.49056328753,51243.53324313129,1.1016207934562998,"(5000000.0, 8000000.0]",2025-01-02,2025-01-29,27,1,0.0027170325746521,sold
608,Miguel Hidalgo,apartment,2,122,3,3,1,1,0,renovated,0.0151289095273506,0,1,10408494.630459236,70520.33369475778,85315.52975786259,1.2098004261741693,"(8000000.0, 20000000.0]",2025-06-08,2025-07-01,23,1,0.008879801800759,sold
609,Coyoacán,apartment,3,106,3,3,1,1,1,fair,0.1080725940146177,0,0,4722542.358499208,43772.9500408715,44552.28640093593,1.0178040629963654,"(3000000.0, 5000000.0]",2025-01-18,2025-02-16,29,0,0.0311358245741284,sold
610,Álvaro Obregón,apartment,1,79,1,1,1,1,1,good,0.0,0,1,3393291.6922727223,45279.30740215101,42953.05939585724,0.948624479044411,"(3000000.0, 5000000.0]",2025-01-14,2025-02-03,20,0,0.0,sold
611,Coyoacán,apartment,2,115,3,3,1,1,1,renovated,0.0093572547472156,1,1,5646171.079291894,44478.84143499346,49097.13981992952,1.1038313552228147,"(5000000.0, 8000000.0]",2025-06-29,2025-07-11,12,0,0.0,sold
613,Miguel Hidalgo,apartment,4+,67,1,1,2,1,0,good,0.044631052587906,1,1,5026103.387607615,65148.69320235478,75016.46847175545,1.1514654367471489,"(5000000.0, 8000000.0]",2025-01-25,2025-02-19,25,1,0.0274499974343002,sold
614,Iztapalapa,apartment,1,58,1,1,1,1,1,renovated,0.015433298765454,1,1,2347860.155622464,33027.66908657761,40480.34751073214,1.225649542649175,"(0.0, 3000000.0]",2025-03-17,2025-04-21,35,1,0.0366356253894681,sold
615,Cuauhtémoc,apartment,1,106,2,1,0,0,0,poor,0.2044365491213096,0,0,5268034.2783145,52234.78113168728,49698.43658787264,0.9514433775950863,"(5000000.0, 8000000.0]",2025-06-04,2025-07-03,29,0,0.0063130792519919,sold
616,Benito Juárez,apartment,1,122,4,4,1,1,0,good,0.0372432818593396,1,1,7523260.5294346865,57752.306574737406,61666.06991339907,1.067768087039032,"(5000000.0, 8000000.0]",2025-04-29,2025-05-18,19,0,0.0,sold
617,Coyoacán,apartment,2,115,3,3,0,0,0,renovated,0.0061465036197549,1,0,5355883.239176438,39830.443851136064,46572.897731969024,1.1692789039969649,"(5000000.0, 8000000.0]",2025-05-13,2025-06-15,33,0,0.0032013027906374,sold
618,Benito Juárez,apartment,3,69,1,1,0,1,0,good,0.0305377103758723,1,1,3889393.395133941,53729.73933899705,56368.02021933247,1.0491028043834294,"(3000000.0, 5000000.0]",2025-05-10,2025-05-24,14,0,0.0,sold
619,Iztapalapa,apartment,PB,70,4,4,1,0,1,good,0.0,1,0,2159319.731135301,35114.101717753554,30847.4247305043,0.8784910683022815,"(0.0, 3000000.0]",2025-01-12,2025-01-27,15,0,0.0,sold
620,Cuauhtémoc,apartment,1,84,3,3,1,1,1,renovated,0.0055552809895451,0,0,5193245.374448554,54176.10051776952,61824.34969581612,1.1411738590439526,"(5000000.0, 8000000.0]",2025-05-18,2025-05-27,9,0,0.0,sold
621,Coyoacán,apartment,2,129,2,2,0,1,0,fair,0.0840838269787616,0,0,7312837.224900759,47247.75244834442,56688.66065814542,1.1998170859052537,"(5000000.0, 8000000.0]",2025-04-26,2025-06-07,42,2,0.0952283380368333,sold
622,Iztapalapa,apartment,2,127,3,2,0,1,1,fair,0.0751532728445163,0,0,3571725.867654148,30753.544044827584,28123.82572956022,0.9144905604559208,"(3000000.0, 5000000.0]",2025-02-04,2025-02-23,19,0,0.0,sold
623,Miguel Hidalgo,apartment,1,65,4,4,1,1,1,fair,0.0778248329926799,0,1,4187713.6743244487,58159.22680358617,64426.36422037613,1.1077582657340883,"(3000000.0, 5000000.0]",2025-05-01,2025-06-06,36,0,0.0328023746298501,sold
624,Miguel Hidalgo,apartment,3,99,2,2,1,1,1,renovated,0.0115739015743529,0,0,6080743.185904202,57245.66441323143,61421.64834246669,1.0729484751734324,"(5000000.0, 8000000.0]",2025-03-07,2025-04-07,31,0,0.0127104202729981,sold
625,Benito Juárez,apartment,PB,116,1,2,1,0,0,good,0.0583010891124338,1,0,5312174.083801167,50680.8522164923,45794.60417069971,0.9035878870994491,"(5000000.0, 8000000.0]",2025-01-21,2025-02-08,18,0,0.0,sold
626,Iztapalapa,apartment,2,81,2,2,1,1,0,renovated,2.735968727073601e-05,1,0,2239502.860477615,34818.44577439746,27648.183462686608,0.7940671344674649,"(0.0, 3000000.0]",2025-06-27,2025-07-10,13,0,0.0,sold
627,Iztapalapa,apartment,1,102,3,2,1,1,1,good,0.0529238232118253,1,1,2975781.939570282,31446.826431676956,29174.33274088512,0.9277353568338867,"(0.0, 3000000.0]",2025-06-18,2025-07-07,19,0,0.0,sold
628,Álvaro Obregón,apartment,4+,125,2,2,0,1,1,renovated,0.0131724501792618,1,1,5996815.402105981,46713.47710384161,47974.52321684785,1.0269953382019283,"(5000000.0, 8000000.0]",2025-04-23,2025-05-09,16,0,0.0,sold
629,Iztapalapa,apartment,2,110,3,3,1,1,0,poor,0.1685253254593227,0,0,4653201.808683849,33056.62623544822,42301.83462439863,1.2796779176162971,"(3000000.0, 5000000.0]",2025-04-25,2025-05-30,35,0,0.0245973671166859,sold
630,Coyoacán,apartment,2,108,1,1,0,1,0,good,0.0551962173323116,1,0,4856326.787598687,43896.666489823234,44965.98877406192,1.0243599883486958,"(3000000.0, 5000000.0]",2025-04-25,2025-05-07,12,0,0.0,sold
631,Benito Juárez,apartment,1,75,3,3,1,1,1,good,0.0510732547779315,1,0,3795583.045697226,47153.37641101704,50607.77394262969,1.0732587524910635,"(3000000.0, 5000000.0]",2025-03-07,2025-03-21,14,0,0.0,sold
632,Benito Juárez,apartment,4+,126,3,2,0,0,1,poor,0.2144965208986138,1,1,6701396.020585574,50408.45121427468,53185.68270306011,1.055094560969153,"(5000000.0, 8000000.0]",2025-01-06,2025-01-15,9,0,0.0,sold
633,Benito Juárez,apartment,1,128,2,3,1,1,1,renovated,0.0125133436126318,0,0,4937595.204437765,47245.7976303155,38574.96253467004,0.8164739398942484,"(3000000.0, 5000000.0]",2025-03-25,2025-04-08,14,0,0.0,sold
634,Benito Juárez,apartment,3,122,3,2,2,1,0,renovated,0.0193219412817581,0,0,6106995.467522056,53858.28702096603,50057.339897721766,0.92942688426454,"(5000000.0, 8000000.0]",2025-03-05,2025-03-20,15,0,0.0,sold
635,Iztapalapa,apartment,PB,107,1,1,0,0,1,fair,0.0720009756759495,1,0,4204132.467302262,36377.36622440373,39290.9576383389,1.0800935228779862,"(3000000.0, 5000000.0]",2025-04-29,2025-05-28,29,0,0.0020713377577226,sold
636,Cuauhtémoc,apartment,PB,73,2,2,1,0,1,renovated,0.0010042624291514,0,1,3262956.06034011,51322.65714040857,44698.02822383713,0.8709219419710134,"(3000000.0, 5000000.0]",2025-04-07,2025-04-23,16,0,0.0,sold
637,Benito Juárez,apartment,PB,75,3,4,1,0,1,renovated,0.0018307023496561,1,1,4128789.004931885,58131.49490826417,55050.52006575847,0.9469999034539244,"(3000000.0, 5000000.0]",2025-02-25,2025-03-13,16,0,0.0,sold
638,Benito Juárez,apartment,1,55,3,4,1,0,1,renovated,0.0052119577274355,0,0,3071640.2078667786,45142.80658994352,55848.00377939597,1.2371407096305185,"(3000000.0, 5000000.0]",2025-02-05,2025-03-25,48,0,0.0121541432347288,sold
639,Coyoacán,apartment,3,73,4,4,1,1,0,fair,0.1068584640430831,0,0,2974091.5758344694,48183.38280667183,40740.98049088314,0.8455400621070932,"(0.0, 3000000.0]",2025-06-10,2025-07-08,28,0,0.0271614866168975,sold
640,Miguel Hidalgo,apartment,2,91,3,3,0,0,0,fair,0.0825353324405954,0,0,4972603.217213894,58966.81028114212,54643.99139795488,0.926690644066096,"(3000000.0, 5000000.0]",2025-05-12,2025-05-25,13,0,0.0,sold
641,Álvaro Obregón,apartment,1,55,3,2,1,1,1,renovated,0.0174227630032431,1,1,2296420.8966331696,43395.29367145142,41753.10721151218,0.9621574986363188,"(0.0, 3000000.0]",2025-06-12,2025-06-29,17,0,0.0,sold
642,Iztapalapa,apartment,2,125,2,2,0,1,1,good,0.0285049275847725,0,0,4145201.963206101,34970.26169499716,33161.61570564881,0.9482804559736224,"(3000000.0, 5000000.0]",2025-03-21,2025-04-23,33,1,0.0341244555662814,sold
643,Miguel Hidalgo,apartment,2,84,2,1,0,1,0,renovated,0.0153099700081059,0,0,4982644.989014825,60389.8824151212,59317.20225017649,0.9822374192158366,"(3000000.0, 5000000.0]",2025-01-02,2025-02-08,37,0,0.0074723159276199,sold
644,Iztapalapa,apartment,PB,70,4,4,2,0,0,renovated,0.0093616812037529,1,0,2308184.723782443,33126.77852339138,32974.067482606326,0.9953901028837676,"(0.0, 3000000.0]",2025-01-04,2025-01-20,16,0,0.0,sold
645,Benito Juárez,apartment,PB,72,3,4,1,0,1,fair,0.0837732086689068,0,1,4112885.926252905,47384.66488934372,57123.41564240146,1.205525369353153,"(3000000.0, 5000000.0]",2025-01-06,2025-02-11,36,0,0.0250360093169596,sold
646,Iztapalapa,apartment,2,80,1,1,1,1,0,renovated,0.0127478170074659,0,1,2785330.666732681,33927.70539792421,34816.63333415852,1.0262006500530594,"(0.0, 3000000.0]",2025-02-03,2025-02-21,18,0,0.0,sold
647,Iztapalapa,apartment,1,57,3,3,2,0,1,renovated,0.0073864188842335,1,1,1676951.0559004964,34061.01449897481,29420.193963166603,0.8637497853756562,"(0.0, 3000000.0]",2025-06-03,2025-06-18,15,0,0.0,sold
648,Álvaro Obregón,apartment,3,105,3,4,1,1,0,fair,0.1128880058927733,1,1,3989352.889436503,41798.30719383481,37993.83704225241,0.9089802815712222,"(3000000.0, 5000000.0]",2025-02-26,2025-03-12,14,0,0.0,sold
649,Iztapalapa,apartment,1,114,3,3,1,0,1,poor,0.1977333445030616,1,1,3130087.5965100517,36471.775709701,27456.90874131624,0.7528262116947894,"(3000000.0, 5000000.0]",2025-04-23,2025-05-11,18,0,0.0,sold
650,Álvaro Obregón,apartment,2,94,1,1,0,1,0,good,0.0565866042969499,0,0,4538692.232687985,48700.87839319728,48283.9599222126,0.9914392001799516,"(3000000.0, 5000000.0]",2025-02-12,2025-03-29,45,0,0.0025678194399125,sold
651,Coyoacán,apartment,1,79,3,3,1,1,1,good,0.0477358001039351,0,0,3445142.6646501077,45642.285219425146,43609.40081835579,0.955460503537536,"(3000000.0, 5000000.0]",2025-06-10,2025-06-20,10,0,0.0,sold
652,Coyoacán,apartment,1,72,2,2,0,1,1,renovated,0.0151689191399972,1,1,3010814.4258917384,45523.34934351892,41816.86702627414,0.9185806323415334,"(3000000.0, 5000000.0]",2025-06-11,2025-06-24,13,0,0.0,sold
653,Iztapalapa,apartment,2,56,3,3,1,1,1,fair,0.1152838552800117,0,0,1857579.7849619016,34514.961662358175,33171.06758860539,0.961063434260788,"(0.0, 3000000.0]",2025-01-09,2025-02-08,30,0,0.0293625614009243,sold
654,Miguel Hidalgo,apartment,1,127,2,1,1,0,1,good,0.0390530445567545,0,0,7204626.749821167,68613.71927228261,56729.34448678084,0.8267930246086714,"(5000000.0, 8000000.0]",2025-02-16,2025-03-09,21,0,0.0,sold
655,Iztapalapa,apartment,PB,135,3,2,1,0,1,renovated,0.0024168090266791,0,0,4963515.135018426,29714.25377772247,36766.77877791427,1.2373448464480454,"(3000000.0, 5000000.0]",2025-06-09,2025-07-09,30,0,0.0156534625074863,sold
658,Iztapalapa,apartment,4+,108,2,2,0,1,0,renovated,0.0007250979088305,1,0,3340271.160164668,31044.426861233016,30928.43666819137,0.996263735402167,"(3000000.0, 5000000.0]",2025-02-18,2025-03-27,37,0,0.0117089775135908,sold
659,Iztapalapa,apartment,PB,55,2,2,0,0,0,good,0.0558479119311758,1,1,1815543.5602685716,33441.051290329815,33009.88291397403,0.98710661418469,"(0.0, 3000000.0]",2025-02-14,2025-03-07,21,0,0.0,sold
660,Miguel Hidalgo,apartment,PB,85,2,2,2,0,0,renovated,0.0170909300347057,0,0,5257950.871651948,59144.793166576455,61858.245548846455,1.0458781278451306,"(5000000.0, 8000000.0]",2025-05-31,2025-06-13,13,0,0.0,sold
661,Coyoacán,apartment,4+,98,3,3,1,1,0,good,0.0582718729803452,1,1,3853114.099202146,45376.34721416221,39317.49080818516,0.8664754485992199,"(3000000.0, 5000000.0]",2025-01-30,2025-02-24,25,0,0.0,sold
662,Benito Juárez,apartment,PB,61,4,4,1,0,1,renovated,0.008013985624865,1,0,3284389.4674898093,45539.64560813178,53842.45028671819,1.182320362130877,"(3000000.0, 5000000.0]",2025-05-11,2025-06-15,35,0,0.0071482448373043,sold
663,Cuauhtémoc,apartment,2,87,1,2,1,1,0,good,0.0245575273251194,1,1,4768302.653257693,52560.10647353732,54808.07647422636,1.0427695100241252,"(3000000.0, 5000000.0]",2025-03-29,2025-04-07,9,0,0.0,sold
664,Iztapalapa,apartment,2,73,1,1,1,1,0,good,0.0278640318725956,1,0,2272873.8965815227,29227.037576534916,31135.258857281133,1.0652895893314294,"(0.0, 3000000.0]",2025-05-01,2025-05-14,13,0,0.0,sold
665,Miguel Hidalgo,apartment,PB,130,2,2,1,0,0,renovated,0.0183622267752112,1,1,8187126.34300392,61400.31708181589,62977.894946184,1.025693317874336,"(8000000.0, 20000000.0]",2025-02-15,2025-03-04,17,0,0.0,sold
666,Cuauhtémoc,apartment,3,138,1,1,1,1,0,renovated,0.0180292915228941,0,0,6812899.669561137,44373.65325051037,49368.83818522564,1.112570964272765,"(5000000.0, 8000000.0]",2025-04-15,2025-05-23,38,0,0.0082635644869036,sold
667,Cuauhtémoc,apartment,PB,131,2,2,0,0,0,fair,0.0941831643920091,0,0,5870471.921648858,44039.00990680381,44812.76276067831,1.0175697150211125,"(5000000.0, 8000000.0]",2025-01-03,2025-02-09,37,0,0.0235752375203669,sold
668,Iztapalapa,apartment,1,103,3,4,2,1,0,renovated,0.0018652024036166,0,0,2929598.7370255026,29243.950965357533,28442.706184713617,0.9726013498793964,"(0.0, 3000000.0]",2025-06-15,2025-07-02,17,0,0.0,sold
669,Coyoacán,apartment,1,68,3,2,0,1,1,renovated,0.0073735484769828,0,0,3168108.2784789624,50910.33241504647,46589.827624690624,0.9151350111970802,"(3000000.0, 5000000.0]",2025-01-04,2025-02-05,32,0,0.0254921930571329,sold
670,Iztapalapa,apartment,4+,67,1,1,1,1,1,fair,0.0978833808968687,1,1,2205197.6325535537,31000.552482760617,32913.39750079931,1.061703578318561,"(0.0, 3000000.0]",2025-03-28,2025-04-10,13,0,0.0,sold
671,Benito Juárez,apartment,2,92,2,2,1,1,0,fair,0.082023747342657,1,1,4793498.9140446,47236.43797721249,52103.24906570218,1.103030865511864,"(3000000.0, 5000000.0]",2025-06-15,2025-07-01,16,0,0.0,sold
672,Miguel Hidalgo,apartment,1,100,2,3,1,1,1,poor,0.1777409448293817,0,0,6342507.961402037,58236.05842290833,63425.07961402037,1.0891032348623173,"(5000000.0, 8000000.0]",2025-05-16,2025-06-15,30,0,0.0152630367620872,sold
673,Álvaro Obregón,apartment,3,112,3,4,1,1,1,good,0.0290876501272886,0,0,4062749.282236159,45797.90893849103,36274.54716282285,0.7920568428471582,"(3000000.0, 5000000.0]",2025-02-23,2025-03-10,15,0,0.0,sold
674,Iztapalapa,apartment,3,103,2,2,2,0,1,renovated,0.016484058231245,0,1,3034721.8897692813,31828.454293183437,29463.31931814836,0.9256911770440074,"(3000000.0, 5000000.0]",2025-03-02,2025-03-22,20,0,0.0,sold
675,Miguel Hidalgo,apartment,1,119,3,3,1,1,1,renovated,0.0034302599529604,0,0,6556148.3013595855,56805.0477526903,55093.6832047024,0.9698730198161508,"(5000000.0, 8000000.0]",2025-05-31,2025-06-22,22,0,0.0,sold
676,Álvaro Obregón,apartment,2,118,2,2,1,1,0,renovated,0.0018327641035145,1,0,5768293.257064584,47018.45037632419,48883.84116156427,1.0396735913308488,"(5000000.0, 8000000.0]",2025-05-01,2025-05-13,12,0,0.0,sold
677,Benito Juárez,apartment,PB,92,2,1,0,0,0,renovated,0.001025406649263,1,1,3593109.576409343,49567.53553118501,39055.5388740146,0.7879257755198082,"(3000000.0, 5000000.0]",2025-04-02,2025-04-12,10,0,0.0,sold
678,Miguel Hidalgo,apartment,2,67,3,3,2,1,0,renovated,0.011455104665697,1,1,3645269.5892725554,58022.76847494743,54407.00879511277,0.9376837787153184,"(3000000.0, 5000000.0]",2025-06-26,2025-07-10,14,0,0.0,sold
679,Cuauhtémoc,apartment,2,68,3,3,0,1,1,good,0.0403645476995551,1,0,3423530.6469434504,50515.8081917822,50346.038925638975,0.9966392843701778,"(3000000.0, 5000000.0]",2025-04-13,2025-04-28,15,0,0.0,sold
680,Cuauhtémoc,apartment,PB,106,2,2,0,0,1,fair,0.0725855109006801,0,0,6406336.960400132,55250.75271379859,60437.141135850296,1.0938700047928294,"(5000000.0, 8000000.0]",2025-03-26,2025-04-14,19,0,0.0,sold
681,Miguel Hidalgo,apartment,1,82,2,2,1,1,1,fair,0.0859802958067488,0,1,5126848.14781798,61204.81700712071,62522.53838802414,1.021529700525861,"(5000000.0, 8000000.0]",2025-06-26,2025-07-16,20,0,0.0,sold
682,Benito Juárez,apartment,2,115,1,1,1,1,0,good,0.0335455877874587,1,1,5173521.063927042,49026.5629201522,44987.13968632211,0.917607456178216,"(5000000.0, 8000000.0]",2025-06-27,2025-07-08,11,0,0.0,sold
683,Coyoacán,apartment,4+,105,3,3,1,0,1,poor,0.1526820306251732,1,0,4631122.515255234,46681.995904371455,44105.92871671652,0.9448166870814172,"(3000000.0, 5000000.0]",2025-06-13,2025-06-29,16,0,0.0,sold
684,Coyoacán,apartment,1,67,4,3,1,1,1,good,0.0377850096024617,1,0,2809218.716190976,39713.21570246578,41928.6375550892,1.0557855064979254,"(0.0, 3000000.0]",2025-02-27,2025-03-18,19,0,0.0,sold
685,Benito Juárez,apartment,3,75,3,3,1,1,0,fair,0.0684587602194068,0,1,4198105.683019009,48423.12604152236,55974.74244025346,1.1559506173198248,"(3000000.0, 5000000.0]",2025-05-17,2025-06-19,33,0,0.0173365137570046,sold
686,Benito Juárez,apartment,2,99,3,3,1,1,0,renovated,0.0135901464985676,1,0,4790934.219012634,50348.84067551774,48393.27493952155,0.9611596670398196,"(3000000.0, 5000000.0]",2025-05-02,2025-05-17,15,0,0.0,sold
687,Álvaro Obregón,apartment,PB,96,2,2,1,0,1,renovated,0.0133393905909641,1,1,4577832.373564541,43434.73910386002,47685.75389129731,1.0978713093515395,"(3000000.0, 5000000.0]",2025-02-22,2025-03-11,17,0,0.0,sold
688,Coyoacán,apartment,4+,135,1,1,0,1,0,renovated,0.0032852732744124,0,0,6568277.890391714,46666.68433668066,48653.91029919788,1.0425833973585998,"(5000000.0, 8000000.0]",2025-02-05,2025-03-14,37,0,0.0341091986111419,sold
689,Miguel Hidalgo,apartment,3,62,2,3,0,1,0,renovated,0.0175335903741665,1,0,3663113.6862499,60180.30408662934,59082.47881048226,0.9817577313240764,"(3000000.0, 5000000.0]",2025-04-12,2025-05-23,41,1,0.0146394760401122,sold
690,Benito Juárez,apartment,1,66,1,1,1,0,1,poor,0.1670432247663241,1,0,3739151.049637952,57409.02537021894,56653.8037823932,0.986844897941474,"(3000000.0, 5000000.0]",2025-06-13,2025-07-18,35,1,0.0048622651807307,sold
691,Álvaro Obregón,apartment,3,91,2,1,2,1,0,renovated,0.0154879707403451,1,1,4075755.603889828,41524.72097207173,44788.52311966844,1.0785990145434534,"(3000000.0, 5000000.0]",2025-05-30,2025-06-10,11,0,0.0,sold
693,Coyoacán,apartment,PB,131,2,3,0,0,0,renovated,0.0116224479985811,1,0,4897861.177291173,46843.14879209562,37388.25326176468,0.7981584121875605,"(3000000.0, 5000000.0]",2025-06-11,2025-06-30,19,0,0.0,sold
694,Coyoacán,apartment,1,100,2,3,1,0,1,good,0.059302568023417,1,0,4203898.592784086,47397.6966420507,42038.98592784086,0.8869415373772478,"(3000000.0, 5000000.0]",2025-03-04,2025-03-19,15,0,0.0,sold
695,Iztapalapa,apartment,1,127,4,3,1,1,0,good,0.0462565253691869,0,0,3268870.3910613977,31960.233349029328,25739.13693749132,0.8053488426195439,"(3000000.0, 5000000.0]",2025-01-27,2025-02-11,15,0,0.0,sold
697,Coyoacán,apartment,4+,130,4,4,0,0,1,renovated,0.001075538106661,0,0,4971598.391340863,48445.22261410319,38243.06454877587,0.7894083768260503,"(3000000.0, 5000000.0]",2025-02-17,2025-03-25,36,1,0.0286916272588228,sold
698,Benito Juárez,apartment,2,73,4,4,0,1,0,good,0.0358772820424663,0,1,3556326.800256786,54411.34964407353,48716.80548296967,0.8953427143720168,"(3000000.0, 5000000.0]",2025-05-25,2025-07-05,41,0,0.0325621948924803,sold
699,Miguel Hidalgo,apartment,4+,92,4,3,0,1,1,good,0.0261498012798314,0,1,4672903.196697843,56373.60264783789,50792.42605106352,0.9009966307876468,"(3000000.0, 5000000.0]",2025-02-03,2025-03-13,38,0,0.0008555538670031,sold
700,Benito Juárez,apartment,3,95,2,1,2,0,0,renovated,0.0127932396809308,0,1,4121112.726100643,49052.68949763898,43380.13395895414,0.8843579098969104,"(3000000.0, 5000000.0]",2025-04-12,2025-04-27,15,0,0.0,sold
701,Benito Juárez,apartment,3,85,3,3,1,0,1,fair,0.1194149920752719,1,1,4206638.880755708,54645.59062718546,49489.86918536127,0.9056516475958942,"(3000000.0, 5000000.0]",2025-06-03,2025-06-19,16,0,0.0,sold
702,Iztapalapa,apartment,2,78,1,2,1,1,1,poor,0.1905017212403488,0,1,2677915.0711782915,34791.72800934097,34332.24450228579,0.9867933117052472,"(0.0, 3000000.0]",2025-01-15,2025-01-26,11,0,0.0,sold
703,Cuauhtémoc,apartment,2,116,3,3,1,1,0,good,0.0357653297131324,1,1,4973222.419847572,45286.84394428625,42872.60706765149,0.9466901054177046,"(3000000.0, 5000000.0]",2025-06-19,2025-07-06,17,0,0.0,sold
704,Miguel Hidalgo,apartment,2,113,3,3,0,1,1,renovated,0.0011191172082925,1,1,5971546.348623318,53151.78093232017,52845.54290817095,0.9942384240230978,"(5000000.0, 8000000.0]",2025-03-22,2025-04-10,19,0,0.0,sold
705,Miguel Hidalgo,apartment,1,59,2,2,0,1,0,good,0.0398374333819351,0,1,4073644.014830213,60209.80990556152,69044.81381068157,1.146736950656009,"(3000000.0, 5000000.0]",2025-05-19,2025-06-16,28,1,0.0029193495845507,sold
706,Cuauhtémoc,apartment,PB,124,2,1,1,0,1,renovated,0.0042304103548845,1,0,6339625.198760394,43611.60847488151,51126.009667422535,1.1723027756903075,"(5000000.0, 8000000.0]",2025-02-27,2025-04-04,36,0,0.0033867925710115,sold
707,Benito Juárez,apartment,PB,108,2,2,0,0,1,good,0.0282516726028945,0,1,5707048.960361095,48635.97422670391,52843.0459292694,1.0865012322556822,"(5000000.0, 8000000.0]",2025-06-07,2025-06-17,10,0,0.0,sold
708,Miguel Hidalgo,apartment,2,97,2,1,1,1,1,poor,0.1412917285604305,1,1,5243798.599765761,58943.69641222603,54059.77937902846,0.9171426746120294,"(5000000.0, 8000000.0]",2025-04-05,2025-04-17,12,0,0.0,sold
709,Miguel Hidalgo,apartment,4+,70,2,3,1,1,0,poor,0.1226847934415666,1,1,4243804.0139874015,64775.369730182094,60625.77162839145,0.9359386427422098,"(3000000.0, 5000000.0]",2025-03-06,2025-03-19,13,0,0.0,sold
710,Cuauhtémoc,apartment,PB,104,2,1,1,0,0,renovated,0.0156970742471157,0,0,5582007.364880093,51890.694468013775,53673.14773923167,1.0343501525560932,"(5000000.0, 8000000.0]",2025-01-13,2025-01-24,11,0,0.0,sold
